support,pattern
19,"[29, 29, 17]"
18,"[29, 29, 0]"
17,"[29, 29, 4]"
22,"[29, 29, 70]"
20,"[29, 29, 6]"
17,"[29, 29, 54]"
14,"[29, 29, 27]"
13,"[29, 29, 49]"
18,"[29, 29, 28]"
18,"[29, 29, 25]"
18,"[29, 29, 33]"
17,"[29, 29, 48]"
16,"[29, 29, 34]"
14,"[29, 29, 10]"
12,"[29, 29, 56]"
12,"[29, 29, 35]"
12,"[29, 29, 58]"
13,"[29, 29, 20]"
27,"[29, 0]"
12,"[29, 0, 1]"
22,"[29, 0, 4]"
27,"[29, 0, 70]"
23,"[29, 0, 6]"
16,"[29, 0, 55]"
21,"[29, 0, 54]"
18,"[29, 0, 69]"
12,"[29, 0, 53]"
13,"[29, 0, 12]"
13,"[29, 0, 3]"
13,"[29, 0, 7]"
22,"[29, 0, 10]"
20,"[29, 0, 56]"
19,"[29, 0, 35]"
16,"[29, 0, 58]"
21,"[29, 0, 34]"
21,"[29, 0, 33]"
23,"[29, 0, 28]"
21,"[29, 0, 25]"
25,"[29, 0, 48]"
16,"[29, 0, 0]"
17,"[29, 0, 37]"
13,"[29, 0, 60]"
13,"[29, 0, 26]"
20,"[29, 0, 29]"
18,"[29, 0, 20]"
17,"[29, 0, 49]"
16,"[29, 0, 27]"
16,"[29, 0, 17]"
12,"[29, 0, 32]"
14,"[29, 1]"
13,"[29, 1, 70]"
12,"[29, 1, 6]"
12,"[29, 5]"
12,"[29, 5, 70]"
25,"[29, 54]"
15,"[29, 54, 69]"
25,"[29, 54, 70]"
12,"[29, 54, 12]"
13,"[29, 54, 25]"
15,"[29, 54, 0]"
21,"[29, 54, 54]"
13,"[29, 54, 37]"
14,"[29, 54, 55]"
19,"[29, 54, 48]"
17,"[29, 54, 6]"
15,"[29, 54, 20]"
16,"[29, 54, 28]"
12,"[29, 54, 4]"
16,"[29, 54, 49]"
12,"[29, 54, 27]"
17,"[29, 54, 17]"
16,"[29, 54, 29]"
16,"[29, 54, 33]"
15,"[29, 54, 34]"
16,"[29, 13]"
14,"[29, 13, 53]"
15,"[29, 13, 70]"
18,"[29, 53]"
17,"[29, 53, 70]"
12,"[29, 53, 54]"
16,"[29, 42]"
13,"[29, 42, 70]"
12,"[29, 42, 53]"
13,"[29, 3]"
20,"[29, 7]"
14,"[29, 7, 4]"
14,"[29, 7, 10]"
14,"[29, 7, 56]"
15,"[29, 7, 35]"
15,"[29, 7, 58]"
20,"[29, 7, 70]"
15,"[29, 7, 34]"
16,"[29, 7, 33]"
17,"[29, 7, 28]"
15,"[29, 7, 25]"
17,"[29, 7, 48]"
16,"[29, 7, 54]"
12,"[29, 7, 0]"
15,"[29, 7, 37]"
12,"[29, 7, 60]"
14,"[29, 7, 55]"
14,"[29, 7, 6]"
16,"[29, 7, 49]"
14,"[29, 7, 69]"
16,"[29, 7, 17]"
14,"[29, 7, 29]"
12,"[29, 7, 20]"
13,"[29, 59]"
13,"[29, 59, 70]"
12,"[29, 18]"
12,"[29, 18, 29]"
21,"[29, 27]"
20,"[29, 27, 70]"
13,"[29, 27, 49]"
16,"[29, 27, 69]"
16,"[29, 27, 28]"
13,"[29, 27, 25]"
17,"[29, 27, 33]"
15,"[29, 27, 48]"
17,"[29, 27, 17]"
14,"[29, 27, 27]"
19,"[29, 27, 29]"
15,"[29, 27, 0]"
12,"[29, 27, 35]"
15,"[29, 27, 6]"
14,"[29, 27, 4]"
12,"[29, 27, 55]"
13,"[29, 27, 54]"
16,"[29, 27, 34]"
12,"[29, 27, 20]"
21,"[29, 20]"
16,"[29, 20, 37]"
12,"[29, 20, 60]"
13,"[29, 20, 26]"
15,"[29, 20, 28]"
20,"[29, 20, 70]"
14,"[29, 20, 69]"
12,"[29, 20, 49]"
17,"[29, 20, 48]"
13,"[29, 20, 54]"
14,"[29, 20, 17]"
16,"[29, 20, 29]"
12,"[29, 20, 0]"
13,"[29, 20, 6]"
15,"[29, 20, 33]"
15,"[29, 20, 34]"
13,"[29, 20, 25]"
12,"[29, 14]"
14,"[29, 32]"
12,"[29, 32, 69]"
14,"[29, 32, 70]"
12,"[29, 32, 27]"
13,"[29, 32, 29]"
12,"[29, 32, 28]"
33,[6]
15,"[6, 8]"
14,"[6, 8, 70]"
12,"[6, 8, 69]"
13,"[6, 8, 25]"
12,"[6, 8, 48]"
13,"[6, 8, 28]"
12,"[6, 8, 17]"
12,"[6, 8, 6]"
14,"[6, 8, 29]"
12,"[6, 8, 27]"
27,"[6, 10]"
27,"[6, 10, 70]"
20,"[6, 10, 69]"
14,"[6, 10, 12]"
16,"[6, 10, 11]"
23,"[6, 10, 56]"
14,"[6, 10, 57]"
22,"[6, 10, 25]"
25,"[6, 10, 48]"
25,"[6, 10, 28]"
19,"[6, 10, 17]"
22,"[6, 10, 35]"
21,"[6, 10, 58]"
19,"[6, 10, 49]"
17,"[6, 10, 55]"
22,"[6, 10, 6]"
20,"[6, 10, 34]"
20,"[6, 10, 33]"
13,"[6, 10, 26]"
12,"[6, 10, 50]"
18,"[6, 10, 37]"
16,"[6, 10, 60]"
21,"[6, 10, 29]"
16,"[6, 10, 0]"
17,"[6, 10, 4]"
22,"[6, 10, 54]"
13,"[6, 10, 53]"
13,"[6, 10, 42]"
16,"[6, 10, 10]"
15,"[6, 10, 20]"
15,"[6, 10, 27]"
33,"[6, 70]"
20,"[6, 70, 69]"
14,"[6, 70, 12]"
12,"[6, 70, 64]"
14,"[6, 70, 56]"
14,"[6, 70, 62]"
26,"[6, 70, 25]"
28,"[6, 70, 48]"
28,"[6, 70, 28]"
23,"[6, 70, 17]"
31,"[6, 70, 70]"
15,"[6, 70, 35]"
17,"[6, 70, 58]"
22,"[6, 70, 49]"
20,"[6, 70, 55]"
21,"[6, 70, 6]"
23,"[6, 70, 34]"
24,"[6, 70, 33]"
16,"[6, 70, 26]"
15,"[6, 70, 50]"
21,"[6, 70, 37]"
19,"[6, 70, 60]"
25,"[6, 70, 29]"
17,"[6, 70, 0]"
15,"[6, 70, 4]"
24,"[6, 70, 54]"
13,"[6, 70, 53]"
13,"[6, 70, 42]"
16,"[6, 70, 27]"
19,"[6, 70, 20]"
15,"[6, 70, 10]"
12,"[6, 70, 32]"
24,"[6, 69]"
15,"[6, 69, 12]"
12,"[6, 69, 51]"
15,"[6, 69, 56]"
15,"[6, 69, 25]"
17,"[6, 69, 48]"
18,"[6, 69, 28]"
19,"[6, 69, 17]"
23,"[6, 69, 70]"
18,"[6, 69, 49]"
13,"[6, 69, 55]"
17,"[6, 69, 6]"
20,"[6, 69, 69]"
17,"[6, 69, 29]"
14,"[6, 69, 0]"
16,"[6, 69, 54]"
13,"[6, 69, 13]"
16,"[6, 69, 53]"
14,"[6, 69, 42]"
14,"[6, 69, 27]"
15,"[6, 69, 33]"
14,"[6, 69, 37]"
13,"[6, 69, 60]"
14,"[6, 69, 34]"
15,"[6, 12]"
13,"[6, 12, 70]"
12,"[6, 51]"
12,"[6, 64]"
12,"[6, 64, 70]"
16,"[6, 11]"
14,"[6, 11, 56]"
12,"[6, 11, 25]"
15,"[6, 11, 48]"
13,"[6, 11, 28]"
16,"[6, 11, 70]"
14,"[6, 11, 35]"
13,"[6, 11, 58]"
14,"[6, 11, 49]"
13,"[6, 11, 55]"
13,"[6, 11, 6]"
13,"[6, 11, 54]"
25,"[6, 56]"
17,"[6, 56, 57]"
12,"[6, 56, 62]"
20,"[6, 56, 25]"
24,"[6, 56, 48]"
23,"[6, 56, 28]"
18,"[6, 56, 17]"
25,"[6, 56, 70]"
20,"[6, 56, 35]"
20,"[6, 56, 58]"
18,"[6, 56, 49]"
16,"[6, 56, 55]"
20,"[6, 56, 6]"
17,"[6, 56, 69]"
15,"[6, 56, 27]"
19,"[6, 56, 29]"
15,"[6, 56, 4]"
14,"[6, 56, 10]"
16,"[6, 56, 56]"
19,"[6, 56, 34]"
19,"[6, 56, 33]"
12,"[6, 56, 26]"
12,"[6, 56, 50]"
17,"[6, 56, 37]"
15,"[6, 56, 60]"
15,"[6, 56, 0]"
20,"[6, 56, 54]"
14,"[6, 56, 20]"
17,"[6, 57]"
12,"[6, 57, 25]"
15,"[6, 57, 48]"
15,"[6, 57, 28]"
13,"[6, 57, 17]"
17,"[6, 57, 70]"
12,"[6, 57, 35]"
13,"[6, 57, 58]"
15,"[6, 57, 49]"
12,"[6, 57, 55]"
14,"[6, 57, 6]"
12,"[6, 57, 69]"
13,"[6, 57, 29]"
13,"[6, 57, 54]"
14,"[6, 62]"
13,"[6, 62, 70]"
12,"[6, 62, 29]"
26,"[6, 25]"
22,"[6, 25, 48]"
18,"[6, 25, 28]"
17,"[6, 25, 17]"
23,"[6, 25, 70]"
16,"[6, 25, 49]"
13,"[6, 25, 55]"
17,"[6, 25, 6]"
15,"[6, 25, 69]"
16,"[6, 25, 37]"
14,"[6, 25, 25]"
19,"[6, 25, 29]"
16,"[6, 25, 0]"
13,"[6, 25, 4]"
19,"[6, 25, 54]"
14,"[6, 25, 33]"
13,"[6, 25, 27]"
14,"[6, 25, 20]"
12,"[6, 25, 34]"
28,"[6, 48]"
20,"[6, 48, 28]"
19,"[6, 48, 17]"
26,"[6, 48, 70]"
17,"[6, 48, 49]"
20,"[6, 48, 48]"
17,"[6, 48, 55]"
19,"[6, 48, 6]"
16,"[6, 48, 69]"
14,"[6, 48, 37]"
15,"[6, 48, 25]"
20,"[6, 48, 29]"
16,"[6, 48, 0]"
13,"[6, 48, 4]"
21,"[6, 48, 54]"
12,"[6, 48, 27]"
12,"[6, 48, 20]"
28,"[6, 28]"
21,"[6, 28, 17]"
27,"[6, 28, 70]"
12,"[6, 28, 35]"
12,"[6, 28, 58]"
17,"[6, 28, 49]"
24,"[6, 28, 48]"
16,"[6, 28, 55]"
19,"[6, 28, 6]"
16,"[6, 28, 69]"
23,"[6, 28, 25]"
13,"[6, 28, 26]"
12,"[6, 28, 50]"
16,"[6, 28, 37]"
14,"[6, 28, 60]"
20,"[6, 28, 28]"
21,"[6, 28, 29]"
17,"[6, 28, 0]"
14,"[6, 28, 4]"
22,"[6, 28, 54]"
16,"[6, 28, 33]"
14,"[6, 28, 27]"
15,"[6, 28, 20]"
15,"[6, 28, 34]"
12,"[6, 28, 32]"
26,"[6, 17]"
25,"[6, 17, 70]"
12,"[6, 17, 58]"
15,"[6, 17, 49]"
19,"[6, 17, 48]"
16,"[6, 17, 55]"
19,"[6, 17, 17]"
22,"[6, 17, 6]"
17,"[6, 17, 69]"
18,"[6, 17, 27]"
22,"[6, 17, 29]"
17,"[6, 17, 4]"
14,"[6, 17, 34]"
15,"[6, 17, 33]"
17,"[6, 17, 28]"
15,"[6, 17, 25]"
13,"[6, 17, 37]"
17,"[6, 17, 0]"
15,"[6, 17, 54]"
12,"[6, 17, 32]"
24,"[6, 35]"
23,"[6, 35, 58]"
18,"[6, 35, 49]"
24,"[6, 35, 70]"
21,"[6, 35, 48]"
15,"[6, 35, 55]"
19,"[6, 35, 17]"
17,"[6, 35, 6]"
17,"[6, 35, 69]"
13,"[6, 35, 27]"
17,"[6, 35, 29]"
13,"[6, 35, 35]"
18,"[6, 35, 34]"
18,"[6, 35, 33]"
22,"[6, 35, 28]"
18,"[6, 35, 25]"
16,"[6, 35, 37]"
13,"[6, 35, 60]"
13,"[6, 35, 0]"
20,"[6, 35, 54]"
13,"[6, 35, 59]"
13,"[6, 35, 20]"
24,"[6, 58]"
18,"[6, 58, 49]"
24,"[6, 58, 70]"
20,"[6, 58, 48]"
15,"[6, 58, 55]"
18,"[6, 58, 17]"
16,"[6, 58, 6]"
18,"[6, 58, 69]"
14,"[6, 58, 35]"
16,"[6, 58, 58]"
18,"[6, 58, 34]"
17,"[6, 58, 33]"
21,"[6, 58, 28]"
17,"[6, 58, 25]"
12,"[6, 58, 50]"
15,"[6, 58, 37]"
12,"[6, 58, 60]"
16,"[6, 58, 29]"
13,"[6, 58, 0]"
19,"[6, 58, 54]"
13,"[6, 58, 59]"
13,"[6, 58, 20]"
12,"[6, 58, 27]"
22,"[6, 49]"
19,"[6, 49, 70]"
13,"[6, 49, 49]"
16,"[6, 49, 48]"
15,"[6, 49, 55]"
15,"[6, 49, 17]"
13,"[6, 49, 6]"
13,"[6, 49, 69]"
14,"[6, 49, 29]"
13,"[6, 49, 0]"
14,"[6, 49, 54]"
20,"[6, 55]"
13,"[6, 55, 17]"
12,"[6, 55, 6]"
14,"[6, 55, 70]"
12,"[6, 55, 0]"
13,"[6, 55, 29]"
26,"[6, 6]"
15,"[6, 6, 69]"
25,"[6, 6, 70]"
18,"[6, 6, 4]"
17,"[6, 6, 55]"
19,"[6, 6, 54]"
19,"[6, 6, 48]"
16,"[6, 6, 0]"
13,"[6, 6, 27]"
13,"[6, 6, 7]"
15,"[6, 6, 49]"
17,"[6, 6, 28]"
17,"[6, 6, 25]"
17,"[6, 6, 33]"
16,"[6, 6, 17]"
20,"[6, 6, 29]"
15,"[6, 6, 34]"
12,"[6, 6, 10]"
13,"[6, 6, 6]"
12,"[6, 6, 56]"
13,"[6, 6, 20]"
12,"[6, 6, 37]"
24,"[6, 4]"
15,"[6, 4, 56]"
13,"[6, 4, 35]"
15,"[6, 4, 17]"
13,"[6, 4, 27]"
21,"[6, 4, 29]"
15,"[6, 4, 4]"
17,"[6, 4, 10]"
12,"[6, 4, 58]"
23,"[6, 4, 70]"
12,"[6, 4, 34]"
14,"[6, 4, 33]"
16,"[6, 4, 28]"
16,"[6, 4, 25]"
18,"[6, 4, 48]"
13,"[6, 4, 37]"
12,"[6, 4, 60]"
13,"[6, 4, 69]"
16,"[6, 4, 0]"
12,"[6, 4, 5]"
18,"[6, 4, 6]"
15,"[6, 4, 55]"
16,"[6, 4, 54]"
12,"[6, 4, 20]"
13,"[6, 4, 49]"
20,"[6, 27]"
19,"[6, 27, 29]"
15,"[6, 27, 4]"
20,"[6, 27, 70]"
15,"[6, 27, 34]"
15,"[6, 27, 33]"
16,"[6, 27, 28]"
13,"[6, 27, 25]"
14,"[6, 27, 48]"
16,"[6, 27, 69]"
17,"[6, 27, 17]"
15,"[6, 27, 0]"
16,"[6, 27, 6]"
13,"[6, 27, 55]"
12,"[6, 27, 54]"
12,"[6, 27, 49]"
14,"[6, 27, 27]"
25,"[6, 29]"
19,"[6, 29, 4]"
15,"[6, 29, 10]"
13,"[6, 29, 56]"
12,"[6, 29, 35]"
12,"[6, 29, 58]"
23,"[6, 29, 70]"
16,"[6, 29, 34]"
19,"[6, 29, 33]"
18,"[6, 29, 28]"
18,"[6, 29, 25]"
18,"[6, 29, 48]"
12,"[6, 29, 26]"
13,"[6, 29, 37]"
21,"[6, 29, 29]"
14,"[6, 29, 69]"
19,"[6, 29, 17]"
18,"[6, 29, 0]"
21,"[6, 29, 6]"
13,"[6, 29, 55]"
16,"[6, 29, 54]"
15,"[6, 29, 27]"
12,"[6, 29, 49]"
13,"[6, 29, 20]"
23,"[6, 34]"
20,"[6, 34, 33]"
23,"[6, 34, 28]"
20,"[6, 34, 25]"
22,"[6, 34, 48]"
23,"[6, 34, 70]"
14,"[6, 34, 26]"
13,"[6, 34, 50]"
18,"[6, 34, 37]"
15,"[6, 34, 60]"
17,"[6, 34, 29]"
15,"[6, 34, 69]"
18,"[6, 34, 17]"
15,"[6, 34, 0]"
13,"[6, 34, 4]"
18,"[6, 34, 6]"
13,"[6, 34, 55]"
20,"[6, 34, 54]"
16,"[6, 34, 20]"
16,"[6, 34, 49]"
12,"[6, 34, 27]"
14,"[6, 34, 34]"
24,"[6, 33]"
20,"[6, 33, 28]"
20,"[6, 33, 25]"
21,"[6, 33, 48]"
23,"[6, 33, 70]"
12,"[6, 33, 50]"
16,"[6, 33, 37]"
12,"[6, 33, 60]"
20,"[6, 33, 29]"
15,"[6, 33, 69]"
18,"[6, 33, 17]"
17,"[6, 33, 0]"
14,"[6, 33, 4]"
16,"[6, 33, 6]"
12,"[6, 33, 55]"
19,"[6, 33, 54]"
14,"[6, 33, 27]"
16,"[6, 33, 20]"
14,"[6, 33, 49]"
12,"[6, 33, 33]"
13,"[6, 33, 34]"
16,"[6, 26]"
12,"[6, 26, 50]"
14,"[6, 26, 48]"
13,"[6, 26, 29]"
16,"[6, 26, 70]"
13,"[6, 26, 6]"
15,"[6, 50]"
12,"[6, 50, 48]"
12,"[6, 50, 29]"
14,"[6, 50, 70]"
12,"[6, 50, 54]"
21,"[6, 37]"
17,"[6, 37, 60]"
17,"[6, 37, 48]"
14,"[6, 37, 25]"
14,"[6, 37, 28]"
16,"[6, 37, 29]"
15,"[6, 37, 17]"
12,"[6, 37, 0]"
12,"[6, 37, 4]"
21,"[6, 37, 70]"
15,"[6, 37, 6]"
13,"[6, 37, 55]"
15,"[6, 37, 54]"
13,"[6, 37, 49]"
12,"[6, 37, 27]"
13,"[6, 37, 33]"
12,"[6, 37, 34]"
19,"[6, 60]"
15,"[6, 60, 48]"
13,"[6, 60, 28]"
14,"[6, 60, 29]"
13,"[6, 60, 17]"
19,"[6, 60, 70]"
14,"[6, 60, 6]"
12,"[6, 60, 55]"
12,"[6, 60, 54]"
21,"[6, 0]"
15,"[6, 0, 4]"
21,"[6, 0, 70]"
18,"[6, 0, 6]"
15,"[6, 0, 55]"
17,"[6, 0, 54]"
14,"[6, 0, 69]"
12,"[6, 0, 56]"
12,"[6, 0, 37]"
17,"[6, 0, 48]"
15,"[6, 0, 25]"
14,"[6, 0, 0]"
16,"[6, 0, 29]"
15,"[6, 0, 33]"
14,"[6, 0, 34]"
13,"[6, 0, 49]"
14,"[6, 0, 28]"
12,"[6, 0, 10]"
12,"[6, 0, 20]"
12,"[6, 5]"
12,"[6, 5, 70]"
24,"[6, 54]"
13,"[6, 54, 69]"
24,"[6, 54, 70]"
12,"[6, 54, 25]"
15,"[6, 54, 0]"
20,"[6, 54, 54]"
13,"[6, 54, 37]"
14,"[6, 54, 55]"
18,"[6, 54, 48]"
17,"[6, 54, 6]"
14,"[6, 54, 20]"
14,"[6, 54, 28]"
12,"[6, 54, 4]"
16,"[6, 54, 49]"
12,"[6, 54, 27]"
17,"[6, 54, 17]"
17,"[6, 54, 29]"
14,"[6, 54, 33]"
13,"[6, 54, 34]"
13,"[6, 13]"
12,"[6, 13, 70]"
16,"[6, 53]"
14,"[6, 53, 70]"
14,"[6, 42]"
21,"[6, 7]"
14,"[6, 7, 4]"
15,"[6, 7, 10]"
14,"[6, 7, 56]"
15,"[6, 7, 35]"
15,"[6, 7, 58]"
21,"[6, 7, 70]"
15,"[6, 7, 34]"
16,"[6, 7, 33]"
18,"[6, 7, 28]"
16,"[6, 7, 25]"
17,"[6, 7, 48]"
16,"[6, 7, 54]"
12,"[6, 7, 0]"
15,"[6, 7, 37]"
13,"[6, 7, 60]"
12,"[6, 7, 26]"
14,"[6, 7, 55]"
15,"[6, 7, 6]"
16,"[6, 7, 49]"
15,"[6, 7, 69]"
16,"[6, 7, 17]"
15,"[6, 7, 29]"
12,"[6, 7, 20]"
13,"[6, 59]"
13,"[6, 59, 70]"
12,"[6, 18]"
12,"[6, 18, 29]"
19,"[6, 20]"
15,"[6, 20, 37]"
12,"[6, 20, 60]"
15,"[6, 20, 28]"
18,"[6, 20, 70]"
12,"[6, 20, 69]"
12,"[6, 20, 49]"
16,"[6, 20, 48]"
12,"[6, 20, 54]"
14,"[6, 20, 17]"
16,"[6, 20, 29]"
12,"[6, 20, 0]"
13,"[6, 20, 6]"
13,"[6, 20, 33]"
13,"[6, 20, 34]"
13,"[6, 20, 25]"
13,"[6, 32]"
13,"[6, 32, 70]"
12,"[6, 32, 27]"
13,"[6, 32, 28]"
13,"[6, 32, 29]"
36,[10]
35,"[10, 70]"
25,"[10, 70, 69]"
17,"[10, 70, 12]"
14,"[10, 70, 64]"
18,"[10, 70, 56]"
17,"[10, 70, 62]"
30,"[10, 70, 25]"
31,"[10, 70, 48]"
34,"[10, 70, 28]"
24,"[10, 70, 17]"
34,"[10, 70, 70]"
18,"[10, 70, 35]"
19,"[10, 70, 58]"
22,"[10, 70, 49]"
19,"[10, 70, 55]"
24,"[10, 70, 6]"
27,"[10, 70, 34]"
28,"[10, 70, 33]"
18,"[10, 70, 26]"
15,"[10, 70, 50]"
21,"[10, 70, 37]"
19,"[10, 70, 60]"
26,"[10, 70, 29]"
20,"[10, 70, 0]"
17,"[10, 70, 4]"
27,"[10, 70, 54]"
13,"[10, 70, 13]"
17,"[10, 70, 53]"
16,"[10, 70, 42]"
13,"[10, 70, 18]"
18,"[10, 70, 27]"
20,"[10, 70, 20]"
15,"[10, 70, 10]"
15,"[10, 70, 32]"
28,"[10, 69]"
18,"[10, 69, 12]"
16,"[10, 69, 51]"
19,"[10, 69, 56]"
13,"[10, 69, 62]"
20,"[10, 69, 25]"
20,"[10, 69, 48]"
23,"[10, 69, 28]"
22,"[10, 69, 17]"
28,"[10, 69, 70]"
15,"[10, 69, 35]"
14,"[10, 69, 58]"
18,"[10, 69, 49]"
14,"[10, 69, 55]"
20,"[10, 69, 6]"
26,"[10, 69, 69]"
22,"[10, 69, 29]"
18,"[10, 69, 0]"
15,"[10, 69, 4]"
19,"[10, 69, 54]"
16,"[10, 69, 13]"
19,"[10, 69, 53]"
18,"[10, 69, 42]"
13,"[10, 69, 18]"
18,"[10, 69, 27]"
19,"[10, 69, 33]"
14,"[10, 69, 20]"
15,"[10, 69, 37]"
14,"[10, 69, 60]"
12,"[10, 69, 26]"
14,"[10, 69, 10]"
19,"[10, 69, 34]"
14,"[10, 69, 32]"
18,"[10, 12]"
16,"[10, 12, 70]"
12,"[10, 12, 69]"
14,"[10, 12, 42]"
12,"[10, 12, 13]"
12,"[10, 12, 53]"
17,"[10, 51]"
14,"[10, 51, 25]"
13,"[10, 51, 28]"
16,"[10, 51, 70]"
13,"[10, 51, 69]"
13,"[10, 51, 29]"
14,"[10, 64]"
13,"[10, 64, 70]"
17,"[10, 11]"
16,"[10, 11, 56]"
12,"[10, 11, 57]"
14,"[10, 11, 25]"
16,"[10, 11, 48]"
15,"[10, 11, 28]"
17,"[10, 11, 70]"
16,"[10, 11, 35]"
15,"[10, 11, 58]"
15,"[10, 11, 49]"
14,"[10, 11, 55]"
14,"[10, 11, 6]"
12,"[10, 11, 69]"
12,"[10, 11, 34]"
13,"[10, 11, 33]"
14,"[10, 11, 54]"
12,"[10, 11, 0]"
12,"[10, 11, 29]"
32,"[10, 56]"
19,"[10, 56, 57]"
16,"[10, 56, 62]"
27,"[10, 56, 25]"
29,"[10, 56, 48]"
31,"[10, 56, 28]"
22,"[10, 56, 17]"
32,"[10, 56, 70]"
13,"[10, 56, 64]"
27,"[10, 56, 35]"
25,"[10, 56, 58]"
20,"[10, 56, 49]"
18,"[10, 56, 55]"
23,"[10, 56, 6]"
24,"[10, 56, 69]"
26,"[10, 56, 34]"
26,"[10, 56, 33]"
17,"[10, 56, 26]"
15,"[10, 56, 50]"
20,"[10, 56, 37]"
18,"[10, 56, 60]"
24,"[10, 56, 29]"
20,"[10, 56, 0]"
19,"[10, 56, 4]"
24,"[10, 56, 54]"
13,"[10, 56, 13]"
15,"[10, 56, 53]"
14,"[10, 56, 12]"
15,"[10, 56, 42]"
14,"[10, 56, 59]"
22,"[10, 56, 56]"
13,"[10, 56, 14]"
13,"[10, 56, 51]"
12,"[10, 56, 8]"
18,"[10, 56, 27]"
12,"[10, 56, 7]"
18,"[10, 56, 10]"
18,"[10, 56, 20]"
13,"[10, 56, 32]"
20,"[10, 57]"
16,"[10, 57, 25]"
18,"[10, 57, 48]"
19,"[10, 57, 28]"
15,"[10, 57, 17]"
20,"[10, 57, 70]"
17,"[10, 57, 35]"
16,"[10, 57, 58]"
16,"[10, 57, 49]"
13,"[10, 57, 55]"
15,"[10, 57, 6]"
15,"[10, 57, 69]"
16,"[10, 57, 54]"
13,"[10, 57, 0]"
15,"[10, 57, 29]"
15,"[10, 57, 33]"
15,"[10, 57, 34]"
12,"[10, 57, 20]"
17,"[10, 62]"
12,"[10, 62, 25]"
13,"[10, 62, 48]"
14,"[10, 62, 28]"
16,"[10, 62, 70]"
12,"[10, 62, 6]"
13,"[10, 62, 69]"
14,"[10, 62, 29]"
13,"[10, 62, 54]"
12,"[10, 62, 33]"
30,"[10, 25]"
25,"[10, 25, 48]"
21,"[10, 25, 28]"
20,"[10, 25, 17]"
28,"[10, 25, 70]"
12,"[10, 25, 64]"
12,"[10, 25, 35]"
13,"[10, 25, 58]"
13,"[10, 25, 62]"
17,"[10, 25, 49]"
14,"[10, 25, 55]"
19,"[10, 25, 6]"
19,"[10, 25, 69]"
18,"[10, 25, 37]"
16,"[10, 25, 25]"
22,"[10, 25, 29]"
17,"[10, 25, 0]"
15,"[10, 25, 4]"
21,"[10, 25, 54]"
13,"[10, 25, 53]"
13,"[10, 25, 12]"
12,"[10, 25, 42]"
17,"[10, 25, 33]"
16,"[10, 25, 27]"
17,"[10, 25, 20]"
14,"[10, 25, 34]"
13,"[10, 25, 32]"
31,"[10, 48]"
23,"[10, 48, 28]"
21,"[10, 48, 17]"
29,"[10, 48, 70]"
12,"[10, 48, 62]"
17,"[10, 48, 49]"
22,"[10, 48, 48]"
18,"[10, 48, 55]"
20,"[10, 48, 6]"
19,"[10, 48, 69]"
15,"[10, 48, 37]"
18,"[10, 48, 25]"
22,"[10, 48, 29]"
17,"[10, 48, 0]"
15,"[10, 48, 4]"
23,"[10, 48, 54]"
13,"[10, 48, 12]"
12,"[10, 48, 42]"
12,"[10, 48, 56]"
14,"[10, 48, 27]"
14,"[10, 48, 20]"
14,"[10, 48, 33]"
13,"[10, 48, 34]"
13,"[10, 48, 32]"
34,"[10, 28]"
24,"[10, 28, 17]"
33,"[10, 28, 70]"
13,"[10, 28, 64]"
13,"[10, 28, 35]"
13,"[10, 28, 58]"
13,"[10, 28, 62]"
18,"[10, 28, 49]"
26,"[10, 28, 48]"
17,"[10, 28, 55]"
22,"[10, 28, 6]"
21,"[10, 28, 69]"
27,"[10, 28, 25]"
14,"[10, 28, 26]"
13,"[10, 28, 50]"
17,"[10, 28, 37]"
13,"[10, 28, 60]"
21,"[10, 28, 28]"
25,"[10, 28, 29]"
19,"[10, 28, 0]"
16,"[10, 28, 4]"
25,"[10, 28, 54]"
12,"[10, 28, 13]"
16,"[10, 28, 53]"
15,"[10, 28, 12]"
14,"[10, 28, 42]"
13,"[10, 28, 56]"
19,"[10, 28, 33]"
17,"[10, 28, 27]"
17,"[10, 28, 20]"
12,"[10, 28, 10]"
17,"[10, 28, 34]"
15,"[10, 28, 32]"
12,"[10, 28, 18]"
25,"[10, 17]"
25,"[10, 17, 70]"
13,"[10, 17, 35]"
14,"[10, 17, 49]"
19,"[10, 17, 48]"
14,"[10, 17, 55]"
20,"[10, 17, 17]"
20,"[10, 17, 6]"
19,"[10, 17, 69]"
17,"[10, 17, 0]"
18,"[10, 17, 4]"
18,"[10, 17, 54]"
20,"[10, 17, 29]"
12,"[10, 17, 56]"
16,"[10, 17, 27]"
18,"[10, 17, 28]"
15,"[10, 17, 25]"
18,"[10, 17, 33]"
17,"[10, 17, 34]"
12,"[10, 17, 37]"
12,"[10, 17, 20]"
12,"[10, 17, 32]"
30,"[10, 35]"
27,"[10, 35, 58]"
16,"[10, 35, 62]"
20,"[10, 35, 49]"
13,"[10, 35, 64]"
30,"[10, 35, 70]"
26,"[10, 35, 48]"
16,"[10, 35, 55]"
20,"[10, 35, 17]"
21,"[10, 35, 6]"
23,"[10, 35, 69]"
15,"[10, 35, 35]"
22,"[10, 35, 34]"
23,"[10, 35, 33]"
29,"[10, 35, 28]"
24,"[10, 35, 25]"
15,"[10, 35, 26]"
14,"[10, 35, 50]"
18,"[10, 35, 37]"
15,"[10, 35, 60]"
21,"[10, 35, 29]"
16,"[10, 35, 0]"
