support,pattern
23,"[31, 33, 28]"
24,"[31, 33, 70]"
18,"[31, 33, 37]"
17,"[31, 33, 55]"
20,"[31, 33, 49]"
23,"[31, 33, 48]"
20,"[31, 33, 0]"
17,"[31, 33, 6]"
23,"[31, 33, 29]"
23,"[31, 33, 17]"
24,"[31, 33, 54]"
16,"[31, 33, 27]"
23,"[31, 33, 25]"
20,"[31, 33, 69]"
19,"[31, 33, 20]"
25,"[31, 28]"
25,"[31, 28, 70]"
18,"[31, 28, 37]"
16,"[31, 28, 55]"
19,"[31, 28, 49]"
24,"[31, 28, 48]"
20,"[31, 28, 0]"
19,"[31, 28, 6]"
23,"[31, 28, 29]"
23,"[31, 28, 17]"
24,"[31, 28, 54]"
16,"[31, 28, 27]"
21,"[31, 28, 69]"
23,"[31, 28, 25]"
17,"[31, 28, 28]"
17,"[31, 28, 20]"
16,"[31, 26]"
16,"[31, 26, 17]"
18,"[31, 50]"
16,"[31, 50, 70]"
18,"[31, 50, 17]"
22,"[31, 56]"
22,"[31, 56, 70]"
19,"[31, 56, 37]"
18,"[31, 56, 55]"
19,"[31, 56, 49]"
20,"[31, 56, 48]"
20,"[31, 56, 0]"
18,"[31, 56, 6]"
22,"[31, 56, 29]"
21,"[31, 56, 17]"
21,"[31, 56, 54]"
16,"[31, 56, 27]"
18,"[31, 56, 35]"
17,"[31, 56, 58]"
17,"[31, 56, 34]"
18,"[31, 56, 33]"
20,"[31, 56, 25]"
18,"[31, 56, 28]"
19,"[31, 56, 69]"
18,"[31, 56, 20]"
28,"[31, 70]"
22,"[31, 70, 37]"
21,"[31, 70, 55]"
23,"[31, 70, 49]"
27,"[31, 70, 48]"
28,"[31, 70, 70]"
25,"[31, 70, 0]"
22,"[31, 70, 6]"
26,"[31, 70, 29]"
27,"[31, 70, 17]"
28,"[31, 70, 54]"
20,"[31, 70, 27]"
21,"[31, 70, 35]"
17,"[31, 70, 4]"
23,"[31, 70, 34]"
23,"[31, 70, 33]"
26,"[31, 70, 25]"
24,"[31, 70, 28]"
17,"[31, 70, 10]"
23,"[31, 70, 69]"
17,"[31, 70, 56]"
23,"[31, 70, 20]"
17,"[31, 70, 50]"
18,"[31, 70, 58]"
22,"[31, 37]"
21,"[31, 37, 70]"
17,"[31, 37, 0]"
20,"[31, 37, 29]"
22,"[31, 37, 17]"
17,"[31, 37, 69]"
21,"[31, 55]"
19,"[31, 55, 70]"
16,"[31, 55, 17]"
18,"[31, 55, 69]"
23,"[31, 49]"
22,"[31, 49, 70]"
17,"[31, 49, 55]"
17,"[31, 49, 0]"
21,"[31, 49, 29]"
21,"[31, 49, 17]"
19,"[31, 49, 54]"
17,"[31, 49, 69]"
27,"[31, 48]"
27,"[31, 48, 70]"
20,"[31, 48, 55]"
22,"[31, 48, 0]"
18,"[31, 48, 6]"
25,"[31, 48, 29]"
25,"[31, 48, 17]"
25,"[31, 48, 54]"
23,"[31, 48, 48]"
17,"[31, 48, 27]"
20,"[31, 48, 69]"
17,"[31, 48, 25]"
16,"[31, 48, 28]"
21,"[31, 48, 49]"
17,"[31, 48, 20]"
16,"[31, 48, 37]"
29,"[31, 0]"
17,"[31, 0, 1]"
25,"[31, 0, 6]"
28,"[31, 0, 29]"
26,"[31, 0, 17]"
27,"[31, 0, 70]"
26,"[31, 0, 54]"
20,"[31, 0, 55]"
25,"[31, 0, 48]"
19,"[31, 0, 27]"
19,"[31, 0, 3]"
19,"[31, 0, 4]"
20,"[31, 0, 10]"
19,"[31, 0, 56]"
23,"[31, 0, 35]"
21,"[31, 0, 58]"
24,"[31, 0, 0]"
20,"[31, 0, 37]"
21,"[31, 0, 34]"
20,"[31, 0, 33]"
24,"[31, 0, 25]"
21,"[31, 0, 28]"
23,"[31, 0, 69]"
21,"[31, 0, 49]"
20,"[31, 0, 20]"
18,"[31, 1]"
17,"[31, 1, 29]"
16,"[31, 1, 70]"
26,"[31, 6]"
24,"[31, 6, 29]"
25,"[31, 6, 17]"
26,"[31, 6, 70]"
25,"[31, 6, 54]"
20,"[31, 6, 55]"
24,"[31, 6, 48]"
20,"[31, 6, 6]"
18,"[31, 6, 27]"
18,"[31, 6, 4]"
20,"[31, 6, 10]"
20,"[31, 6, 56]"
22,"[31, 6, 35]"
21,"[31, 6, 58]"
21,"[31, 6, 0]"
16,"[31, 6, 7]"
20,"[31, 6, 37]"
20,"[31, 6, 34]"
20,"[31, 6, 33]"
24,"[31, 6, 25]"
21,"[31, 6, 28]"
21,"[31, 6, 69]"
20,"[31, 6, 49]"
16,"[31, 6, 50]"
21,"[31, 6, 20]"
28,"[31, 29]"
25,"[31, 29, 29]"
27,"[31, 29, 17]"
27,"[31, 29, 70]"
24,"[31, 29, 54]"
19,"[31, 29, 55]"
24,"[31, 29, 48]"
26,"[31, 29, 6]"
19,"[31, 29, 27]"
23,"[31, 29, 0]"
19,"[31, 29, 4]"
21,"[31, 29, 10]"
20,"[31, 29, 56]"
21,"[31, 29, 35]"
20,"[31, 29, 58]"
16,"[31, 29, 7]"
20,"[31, 29, 37]"
20,"[31, 29, 34]"
20,"[31, 29, 33]"
23,"[31, 29, 25]"
20,"[31, 29, 28]"
21,"[31, 29, 69]"
20,"[31, 29, 49]"
21,"[31, 29, 20]"
16,"[31, 29, 50]"
28,"[31, 17]"
28,"[31, 17, 70]"
25,"[31, 17, 54]"
20,"[31, 17, 55]"
25,"[31, 17, 48]"
25,"[31, 17, 6]"
27,"[31, 17, 29]"
27,"[31, 17, 17]"
21,"[31, 17, 27]"
26,"[31, 17, 0]"
18,"[31, 17, 3]"
19,"[31, 17, 4]"
21,"[31, 17, 10]"
19,"[31, 17, 56]"
22,"[31, 17, 35]"
19,"[31, 17, 58]"
20,"[31, 17, 37]"
21,"[31, 17, 34]"
21,"[31, 17, 33]"
23,"[31, 17, 25]"
21,"[31, 17, 28]"
22,"[31, 17, 69]"
21,"[31, 17, 49]"
20,"[31, 17, 20]"
16,"[31, 17, 50]"
28,"[31, 54]"
18,"[31, 54, 55]"
27,"[31, 54, 70]"
19,"[31, 54, 48]"
16,"[31, 54, 6]"
25,"[31, 54, 29]"
26,"[31, 54, 17]"
17,"[31, 54, 27]"
23,"[31, 54, 69]"
16,"[31, 54, 49]"
17,"[31, 54, 54]"
16,"[31, 54, 20]"
19,"[31, 54, 0]"
27,"[31, 27]"
26,"[31, 27, 17]"
25,"[31, 27, 29]"
25,"[31, 27, 0]"
17,"[31, 27, 3]"
24,"[31, 27, 6]"
18,"[31, 27, 27]"
19,"[31, 27, 4]"
18,"[31, 27, 10]"
18,"[31, 27, 56]"
21,"[31, 27, 35]"
19,"[31, 27, 58]"
26,"[31, 27, 70]"
17,"[31, 27, 37]"
21,"[31, 27, 34]"
20,"[31, 27, 33]"
23,"[31, 27, 25]"
21,"[31, 27, 28]"
24,"[31, 27, 48]"
21,"[31, 27, 69]"
21,"[31, 27, 49]"
24,"[31, 27, 54]"
19,"[31, 27, 55]"
19,"[31, 27, 20]"
24,"[31, 8]"
20,"[31, 8, 27]"
22,"[31, 8, 17]"
21,"[31, 8, 29]"
22,"[31, 8, 0]"
19,"[31, 8, 6]"
16,"[31, 8, 4]"
18,"[31, 8, 10]"
18,"[31, 8, 56]"
20,"[31, 8, 35]"
18,"[31, 8, 58]"
22,"[31, 8, 70]"
17,"[31, 8, 37]"
17,"[31, 8, 34]"
18,"[31, 8, 33]"
19,"[31, 8, 25]"
19,"[31, 8, 28]"
18,"[31, 8, 48]"
19,"[31, 8, 69]"
16,"[31, 8, 49]"
21,"[31, 8, 54]"
16,"[31, 8, 55]"
17,"[31, 8, 20]"
19,"[31, 3]"
19,"[31, 3, 6]"
18,"[31, 3, 17]"
19,"[31, 3, 29]"
19,"[31, 3, 70]"
18,"[31, 3, 0]"
18,"[31, 3, 25]"
17,"[31, 3, 48]"
16,"[31, 3, 69]"
16,"[31, 3, 49]"
18,"[31, 3, 54]"
22,"[31, 10]"
20,"[31, 10, 56]"
18,"[31, 10, 35]"
16,"[31, 10, 58]"
22,"[31, 10, 70]"
20,"[31, 10, 17]"
21,"[31, 10, 29]"
16,"[31, 10, 6]"
19,"[31, 10, 0]"
17,"[31, 10, 37]"
16,"[31, 10, 34]"
17,"[31, 10, 33]"
19,"[31, 10, 25]"
17,"[31, 10, 28]"
20,"[31, 10, 48]"
19,"[31, 10, 69]"
18,"[31, 10, 49]"
20,"[31, 10, 54]"
16,"[31, 10, 55]"
17,"[31, 10, 20]"
25,"[31, 35]"
21,"[31, 35, 58]"
25,"[31, 35, 70]"
23,"[31, 35, 17]"
16,"[31, 35, 27]"
24,"[31, 35, 29]"
18,"[31, 35, 6]"
21,"[31, 35, 0]"
20,"[31, 35, 37]"
19,"[31, 35, 34]"
20,"[31, 35, 33]"
22,"[31, 35, 25]"
20,"[31, 35, 28]"
22,"[31, 35, 48]"
22,"[31, 35, 69]"
19,"[31, 35, 49]"
24,"[31, 35, 54]"
18,"[31, 35, 55]"
19,"[31, 35, 20]"
16,"[31, 7]"
16,"[31, 7, 70]"
26,"[31, 25]"
16,"[31, 25, 28]"
25,"[31, 25, 48]"
21,"[31, 25, 0]"
19,"[31, 25, 6]"
25,"[31, 25, 17]"
24,"[31, 25, 29]"
17,"[31, 25, 27]"
20,"[31, 25, 69]"
26,"[31, 25, 70]"
17,"[31, 25, 25]"
21,"[31, 25, 49]"
24,"[31, 25, 54]"
19,"[31, 25, 55]"
17,"[31, 25, 20]"
18,"[31, 25, 37]"
24,"[31, 69]"
23,"[31, 69, 70]"
16,"[31, 69, 34]"
21,"[31, 69, 48]"
19,"[31, 69, 25]"
17,"[31, 69, 49]"
19,"[31, 69, 54]"
20,"[31, 69, 69]"
21,"[31, 69, 17]"
21,"[31, 69, 29]"
18,"[31, 69, 6]"
16,"[31, 69, 20]"
16,"[31, 69, 37]"
19,"[31, 69, 0]"
17,"[31, 69, 42]"
23,"[31, 20]"
18,"[31, 20, 37]"
18,"[31, 20, 69]"
22,"[31, 20, 70]"
18,"[31, 20, 49]"
21,"[31, 20, 54]"
18,"[31, 20, 0]"
18,"[31, 20, 29]"
21,"[31, 20, 17]"
20,"[31, 20, 48]"
20,"[31, 20, 25]"
18,"[31, 20, 28]"
17,"[31, 42]"
17,[5]
17,"[5, 70]"
16,"[5, 70, 70]"
16,"[5, 29]"
20,[36]
20,"[36, 17]"
16,"[36, 17, 17]"
16,"[36, 17, 29]"
17,"[36, 17, 70]"
16,"[36, 17, 69]"
18,"[36, 29]"
16,"[36, 29, 17]"
18,"[36, 29, 70]"
16,"[36, 0]"
19,"[36, 70]"
18,"[36, 70, 17]"
16,"[36, 70, 29]"
16,"[36, 70, 70]"
16,"[36, 69]"
29,[9]
28,"[9, 27]"
28,"[9, 27, 17]"
23,"[9, 27, 27]"
27,"[9, 27, 29]"
27,"[9, 27, 0]"
21,"[9, 27, 3]"
28,"[9, 27, 6]"
20,"[9, 27, 7]"
22,"[9, 27, 4]"
28,"[9, 27, 70]"
20,"[9, 27, 55]"
23,"[9, 27, 33]"
24,"[9, 27, 69]"
26,"[9, 27, 54]"
27,"[9, 27, 48]"
20,"[9, 27, 56]"
24,"[9, 27, 28]"
26,"[9, 27, 25]"
19,"[9, 27, 10]"
23,"[9, 27, 20]"
22,"[9, 27, 34]"
23,"[9, 27, 35]"
22,"[9, 27, 58]"
17,"[9, 27, 37]"
16,"[9, 27, 26]"
20,"[9, 27, 49]"
18,"[9, 27, 63]"
28,"[9, 17]"
22,"[9, 17, 27]"
27,"[9, 17, 17]"
27,"[9, 17, 29]"
27,"[9, 17, 0]"
22,"[9, 17, 3]"
27,"[9, 17, 6]"
19,"[9, 17, 7]"
21,"[9, 17, 4]"
28,"[9, 17, 70]"
20,"[9, 17, 55]"
23,"[9, 17, 33]"
24,"[9, 17, 69]"
16,"[9, 17, 42]"
25,"[9, 17, 54]"
26,"[9, 17, 48]"
20,"[9, 17, 56]"
23,"[9, 17, 28]"
25,"[9, 17, 25]"
19,"[9, 17, 10]"
22,"[9, 17, 20]"
22,"[9, 17, 34]"
23,"[9, 17, 35]"
22,"[9, 17, 58]"
18,"[9, 17, 37]"
17,"[9, 17, 26]"
19,"[9, 17, 49]"
18,"[9, 17, 63]"
27,"[9, 29]"
25,"[9, 29, 0]"
27,"[9, 29, 6]"
21,"[9, 29, 7]"
20,"[9, 29, 4]"
25,"[9, 29, 29]"
27,"[9, 29, 70]"
19,"[9, 29, 55]"
23,"[9, 29, 33]"
23,"[9, 29, 69]"
16,"[9, 29, 42]"
25,"[9, 29, 54]"
26,"[9, 29, 48]"
21,"[9, 29, 56]"
23,"[9, 29, 28]"
25,"[9, 29, 25]"
20,"[9, 29, 10]"
16,"[9, 29, 11]"
23,"[9, 29, 20]"
22,"[9, 29, 34]"
16,"[9, 29, 32]"
20,"[9, 29, 27]"
23,"[9, 29, 35]"
23,"[9, 29, 58]"
26,"[9, 29, 17]"
18,"[9, 29, 37]"
17,"[9, 29, 26]"
19,"[9, 29, 49]"
18,"[9, 29, 63]"
28,"[9, 0]"
23,"[9, 0, 3]"
26,"[9, 0, 6]"
19,"[9, 0, 7]"
20,"[9, 0, 4]"
27,"[9, 0, 29]"
26,"[9, 0, 70]"
19,"[9, 0, 55]"
25,"[9, 0, 0]"
22,"[9, 0, 33]"
23,"[9, 0, 69]"
16,"[9, 0, 42]"
24,"[9, 0, 54]"
25,"[9, 0, 48]"
20,"[9, 0, 56]"
22,"[9, 0, 28]"
24,"[9, 0, 25]"
19,"[9, 0, 10]"
21,"[9, 0, 20]"
21,"[9, 0, 34]"
21,"[9, 0, 27]"
22,"[9, 0, 35]"
22,"[9, 0, 58]"
26,"[9, 0, 17]"
18,"[9, 0, 37]"
16,"[9, 0, 26]"
18,"[9, 0, 49]"
17,"[9, 0, 63]"
24,"[9, 3]"
23,"[9, 3, 6]"
17,"[9, 3, 7]"
19,"[9, 3, 4]"
23,"[9, 3, 29]"
23,"[9, 3, 70]"
18,"[9, 3, 55]"
22,"[9, 3, 0]"
20,"[9, 3, 33]"
21,"[9, 3, 69]"
22,"[9, 3, 54]"
23,"[9, 3, 48]"
18,"[9, 3, 56]"
20,"[9, 3, 28]"
22,"[9, 3, 25]"
17,"[9, 3, 10]"
20,"[9, 3, 20]"
19,"[9, 3, 34]"
16,"[9, 3, 32]"
18,"[9, 3, 27]"
20,"[9, 3, 35]"
20,"[9, 3, 58]"
22,"[9, 3, 17]"
16,"[9, 3, 49]"
16,"[9, 3, 63]"
28,"[9, 6]"
21,"[9, 6, 7]"
20,"[9, 6, 4]"
25,"[9, 6, 29]"
28,"[9, 6, 70]"
20,"[9, 6, 55]"
20,"[9, 6, 6]"
23,"[9, 6, 0]"
22,"[9, 6, 33]"
23,"[9, 6, 69]"
25,"[9, 6, 54]"
25,"[9, 6, 48]"
20,"[9, 6, 56]"
22,"[9, 6, 28]"
24,"[9, 6, 25]"
21,"[9, 6, 34]"
19,"[9, 6, 27]"
22,"[9, 6, 35]"
22,"[9, 6, 58]"
26,"[9, 6, 17]"
17,"[9, 6, 37]"
16,"[9, 6, 26]"
17,"[9, 6, 10]"
18,"[9, 6, 49]"
22,"[9, 6, 20]"
17,"[9, 6, 63]"
21,"[9, 7]"
17,"[9, 7, 29]"
21,"[9, 7, 70]"
16,"[9, 7, 0]"
18,"[9, 7, 33]"
18,"[9, 7, 69]"
19,"[9, 7, 54]"
20,"[9, 7, 48]"
19,"[9, 7, 28]"
19,"[9, 7, 25]"
17,"[9, 7, 34]"
17,"[9, 7, 35]"
17,"[9, 7, 58]"
18,"[9, 7, 17]"
16,"[9, 7, 20]"
22,"[9, 4]"
19,"[9, 4, 29]"
21,"[9, 4, 70]"
16,"[9, 4, 6]"
18,"[9, 4, 0]"
17,"[9, 4, 33]"
18,"[9, 4, 69]"
18,"[9, 4, 54]"
19,"[9, 4, 48]"
17,"[9, 4, 28]"
18,"[9, 4, 25]"
16,"[9, 4, 34]"
16,"[9, 4, 58]"
17,"[9, 4, 17]"
28,"[9, 70]"
20,"[9, 70, 55]"
27,"[9, 70, 70]"
25,"[9, 70, 29]"
18,"[9, 70, 4]"
21,"[9, 70, 6]"
25,"[9, 70, 0]"
23,"[9, 70, 33]"
23,"[9, 70, 69]"
26,"[9, 70, 54]"
27,"[9, 70, 48]"
17,"[9, 70, 56]"
24,"[9, 70, 28]"
26,"[9, 70, 25]"
24,"[9, 70, 20]"
23,"[9, 70, 34]"
19,"[9, 70, 27]"
18,"[9, 70, 35]"
17,"[9, 70, 58]"
25,"[9, 70, 17]"
18,"[9, 70, 37]"
17,"[9, 70, 26]"
20,"[9, 70, 49]"
18,"[9, 70, 63]"
20,"[9, 55]"
17,"[9, 55, 70]"
17,"[9, 55, 69]"
23,"[9, 33]"
20,"[9, 33, 69]"
23,"[9, 33, 70]"
22,"[9, 33, 54]"
16,"[9, 33, 55]"
22,"[9, 33, 48]"
22,"[9, 33, 28]"
23,"[9, 33, 25]"
22,"[9, 33, 29]"
22,"[9, 33, 17]"
19,"[9, 33, 0]"
16,"[9, 33, 37]"
16,"[9, 33, 34]"
17,"[9, 33, 49]"
18,"[9, 33, 20]"
24,"[9, 69]"
17,"[9, 69, 42]"
22,"[9, 69, 69]"
24,"[9, 69, 70]"
19,"[9, 69, 54]"
17,"[9, 69, 55]"
18,"[9, 69, 33]"
23,"[9, 69, 48]"
18,"[9, 69, 28]"
21,"[9, 69, 25]"
21,"[9, 69, 29]"
16,"[9, 69, 35]"
21,"[9, 69, 17]"
20,"[9, 69, 0]"
19,"[9, 69, 6]"
16,"[9, 69, 4]"
17,"[9, 69, 34]"
18,"[9, 69, 20]"
17,"[9, 42]"
16,"[9, 42, 69]"
17,"[9, 42, 70]"
16,"[9, 42, 48]"
26,"[9, 54]"
17,"[9, 54, 55]"
19,"[9, 54, 48]"
20,"[9, 54, 69]"
26,"[9, 54, 70]"
18,"[9, 54, 54]"
16,"[9, 54, 28]"
16,"[9, 54, 25]"
23,"[9, 54, 29]"
24,"[9, 54, 17]"
21,"[9, 54, 0]"
27,"[9, 48]"
20,"[9, 48, 69]"
27,"[9, 48, 70]"
23,"[9, 48, 54]"
20,"[9, 48, 48]"
18,"[9, 48, 55]"
17,"[9, 48, 28]"
19,"[9, 48, 25]"
25,"[9, 48, 29]"
25,"[9, 48, 17]"
21,"[9, 48, 0]"
17,"[9, 48, 6]"
19,"[9, 48, 49]"
23,"[9, 56]"
20,"[9, 56, 28]"
21,"[9, 56, 25]"
23,"[9, 56, 70]"
21,"[9, 56, 54]"
22,"[9, 56, 29]"
19,"[9, 56, 20]"
17,"[9, 56, 6]"
19,"[9, 56, 34]"
20,"[9, 56, 33]"
20,"[9, 56, 69]"
16,"[9, 56, 27]"
20,"[9, 56, 35]"
19,"[9, 56, 58]"
21,"[9, 56, 17]"
21,"[9, 56, 0]"
16,"[9, 56, 37]"
20,"[9, 56, 48]"
17,"[9, 56, 49]"
16,"[9, 56, 55]"
24,"[9, 28]"
23,"[9, 28, 25]"
24,"[9, 28, 70]"
22,"[9, 28, 54]"
23,"[9, 28, 29]"
19,"[9, 28, 69]"
23,"[9, 28, 17]"
20,"[9, 28, 0]"
18,"[9, 28, 6]"
22,"[9, 28, 48]"
20,"[9, 28, 28]"
16,"[9, 28, 49]"
26,"[9, 25]"
26,"[9, 25, 70]"
22,"[9, 25, 54]"
24,"[9, 25, 29]"
18,"[9, 25, 69]"
16,"[9, 25, 27]"
25,"[9, 25, 17]"
19,"[9, 25, 0]"
18,"[9, 25, 6]"
24,"[9, 25, 48]"
16,"[9, 25, 28]"
19,"[9, 25, 49]"
17,"[9, 25, 55]"
21,"[9, 10]"
18,"[9, 10, 11]"
21,"[9, 10, 56]"
21,"[9, 10, 70]"
18,"[9, 10, 20]"
20,"[9, 10, 29]"
16,"[9, 10, 6]"
18,"[9, 10, 34]"
19,"[9, 10, 33]"
18,"[9, 10, 28]"
19,"[9, 10, 25]"
19,"[9, 10, 54]"
19,"[9, 10, 69]"
19,"[9, 10, 35]"
18,"[9, 10, 58]"
20,"[9, 10, 17]"
20,"[9, 10, 0]"
20,"[9, 10, 48]"
16,"[9, 10, 49]"
18,"[9, 11]"
18,"[9, 11, 56]"
18,"[9, 11, 70]"
17,"[9, 11, 29]"
16,"[9, 11, 33]"
16,"[9, 11, 25]"
16,"[9, 11, 54]"
17,"[9, 11, 69]"
17,"[9, 11, 35]"
16,"[9, 11, 58]"
17,"[9, 11, 17]"
17,"[9, 11, 0]"
17,"[9, 11, 48]"
24,"[9, 20]"
18,"[9, 20, 29]"
22,"[9, 20, 70]"
17,"[9, 20, 28]"
18,"[9, 20, 25]"
19,"[9, 20, 54]"
19,"[9, 20, 69]"
21,"[9, 20, 17]"
17,"[9, 20, 0]"
20,"[9, 20, 48]"
23,"[9, 34]"
20,"[9, 34, 33]"
21,"[9, 34, 28]"
23,"[9, 34, 25]"
23,"[9, 34, 70]"
21,"[9, 34, 54]"
19,"[9, 34, 69]"
16,"[9, 34, 27]"
23,"[9, 34, 17]"
19,"[9, 34, 0]"
22,"[9, 34, 29]"
16,"[9, 34, 6]"
16,"[9, 34, 37]"
22,"[9, 34, 48]"
18,"[9, 34, 49]"
18,"[9, 34, 20]"
16,"[9, 32]"
16,"[9, 32, 17]"
24,"[9, 35]"
20,"[9, 35, 58]"
23,"[9, 35, 17]"
22,"[9, 35, 0]"
23,"[9, 35, 29]"
18,"[9, 35, 6]"
24,"[9, 35, 70]"
16,"[9, 35, 37]"
20,"[9, 35, 25]"
17,"[9, 35, 27]"
21,"[9, 35, 48]"
20,"[9, 35, 69]"
16,"[9, 35, 56]"
22,"[9, 35, 54]"
20,"[9, 35, 34]"
20,"[9, 35, 33]"
19,"[9, 35, 28]"
17,"[9, 35, 49]"
17,"[9, 35, 55]"
18,"[9, 35, 20]"
23,"[9, 58]"
22,"[9, 58, 17]"
21,"[9, 58, 0]"
22,"[9, 58, 29]"
16,"[9, 58, 6]"
23,"[9, 58, 70]"
19,"[9, 58, 25]"
16,"[9, 58, 27]"
20,"[9, 58, 48]"
20,"[9, 58, 69]"
17,"[9, 58, 56]"
21,"[9, 58, 54]"
18,"[9, 58, 34]"
20,"[9, 58, 33]"
18,"[9, 58, 28]"
16,"[9, 58, 49]"
17,"[9, 58, 55]"
18,"[9, 58, 20]"
18,"[9, 37]"
16,"[9, 37, 29]"
18,"[9, 37, 17]"
17,"[9, 37, 70]"
17,"[9, 26]"
16,"[9, 26, 17]"
16,"[9, 26, 70]"
20,"[9, 49]"
19,"[9, 49, 70]"
16,"[9, 49, 55]"
17,"[9, 49, 29]"
18,"[9, 49, 17]"
18,"[9, 49, 54]"
16,"[9, 49, 0]"
16,"[9, 65]"
16,"[9, 65, 17]"
16,"[9, 65, 0]"
16,"[9, 65, 29]"
16,"[9, 65, 70]"
16,"[9, 65, 25]"
16,"[9, 65, 48]"
16,"[9, 65, 54]"
18,"[9, 63]"
18,"[9, 63, 70]"
17,"[9, 63, 54]"
17,"[9, 63, 17]"
16,"[9, 63, 25]"
18,"[9, 63, 48]"
21,[65]
19,"[65, 32]"
18,"[65, 32, 18]"
18,"[65, 32, 8]"
19,"[65, 32, 27]"
19,"[65, 32, 17]"
19,"[65, 32, 70]"
19,"[65, 32, 0]"
19,"[65, 32, 29]"
19,"[65, 32, 6]"
17,"[65, 32, 69]"
17,"[65, 32, 34]"
17,"[65, 32, 33]"
17,"[65, 32, 28]"
19,"[65, 32, 25]"
19,"[65, 32, 48]"
19,"[65, 32, 54]"
17,"[65, 32, 20]"
16,"[65, 32, 65]"
16,"[65, 32, 63]"
18,"[65, 18]"
18,"[65, 18, 8]"
18,"[65, 18, 27]"
18,"[65, 18, 17]"
18,"[65, 18, 70]"
18,"[65, 18, 0]"
18,"[65, 18, 29]"
18,"[65, 18, 6]"
16,"[65, 18, 34]"
16,"[65, 18, 33]"
16,"[65, 18, 28]"
17,"[65, 18, 25]"
17,"[65, 18, 48]"
18,"[65, 18, 54]"
16,"[65, 18, 10]"
16,"[65, 18, 20]"
18,"[65, 8]"
18,"[65, 8, 27]"
18,"[65, 8, 17]"
18,"[65, 8, 70]"
18,"[65, 8, 0]"
18,"[65, 8, 29]"
18,"[65, 8, 6]"
16,"[65, 8, 28]"
17,"[65, 8, 25]"
17,"[65, 8, 48]"
18,"[65, 8, 54]"
16,"[65, 8, 20]"
20,"[65, 27]"
20,"[65, 27, 17]"
20,"[65, 27, 70]"
20,"[65, 27, 0]"
20,"[65, 27, 29]"
20,"[65, 27, 6]"
17,"[65, 27, 69]"
18,"[65, 27, 35]"
18,"[65, 27, 58]"
17,"[65, 27, 34]"
17,"[65, 27, 33]"
17,"[65, 27, 28]"
19,"[65, 27, 25]"
19,"[65, 27, 48]"
20,"[65, 27, 54]"
16,"[65, 27, 3]"
17,"[65, 27, 20]"
17,"[65, 27, 10]"
17,"[65, 27, 65]"
17,"[65, 27, 63]"
21,"[65, 17]"
21,"[65, 17, 70]"
20,"[65, 17, 0]"
21,"[65, 17, 29]"
19,"[65, 17, 6]"
17,"[65, 17, 69]"
17,"[65, 17, 35]"
17,"[65, 17, 58]"
16,"[65, 17, 34]"
17,"[65, 17, 33]"
16,"[65, 17, 28]"
18,"[65, 17, 25]"
19,"[65, 17, 48]"
19,"[65, 17, 54]"
21,"[65, 17, 17]"
16,"[65, 17, 3]"
17,"[65, 17, 20]"
17,"[65, 17, 10]"
18,"[65, 17, 65]"
18,"[65, 17, 63]"
21,"[65, 70]"
19,"[65, 70, 0]"
20,"[65, 70, 29]"
17,"[65, 70, 6]"
17,"[65, 70, 69]"
21,"[65, 70, 70]"
18,"[65, 70, 34]"
18,"[65, 70, 33]"
19,"[65, 70, 28]"
20,"[65, 70, 25]"
20,"[65, 70, 48]"
21,"[65, 70, 54]"
20,"[65, 70, 17]"
18,"[65, 70, 20]"
18,"[65, 70, 63]"
16,"[65, 70, 65]"
20,"[65, 0]"
20,"[65, 0, 29]"
19,"[65, 0, 6]"
17,"[65, 0, 69]"
17,"[65, 0, 35]"
17,"[65, 0, 58]"
19,"[65, 0, 70]"
16,"[65, 0, 34]"
16,"[65, 0, 33]"
16,"[65, 0, 28]"
18,"[65, 0, 25]"
18,"[65, 0, 48]"
19,"[65, 0, 54]"
20,"[65, 0, 17]"
18,"[65, 0, 0]"
16,"[65, 0, 3]"
16,"[65, 0, 20]"
17,"[65, 0, 65]"
16,"[65, 0, 63]"
21,"[65, 29]"
20,"[65, 29, 6]"
20,"[65, 29, 29]"
17,"[65, 29, 69]"
18,"[65, 29, 35]"
18,"[65, 29, 58]"
21,"[65, 29, 70]"
17,"[65, 29, 34]"
17,"[65, 29, 33]"
17,"[65, 29, 28]"
19,"[65, 29, 25]"
20,"[65, 29, 48]"
20,"[65, 29, 54]"
21,"[65, 29, 17]"
19,"[65, 29, 0]"
18,"[65, 29, 20]"
16,"[65, 29, 10]"
18,"[65, 29, 65]"
18,"[65, 29, 63]"
20,"[65, 6]"
18,"[65, 6, 29]"
17,"[65, 6, 69]"
18,"[65, 6, 35]"
18,"[65, 6, 58]"
20,"[65, 6, 70]"
17,"[65, 6, 34]"
17,"[65, 6, 33]"
17,"[65, 6, 28]"
19,"[65, 6, 25]"
19,"[65, 6, 48]"
20,"[65, 6, 54]"
20,"[65, 6, 17]"
18,"[65, 6, 0]"
17,"[65, 6, 20]"
16,"[65, 6, 65]"
16,"[65, 6, 63]"
19,"[65, 69]"
18,"[65, 69, 70]"
17,"[65, 69, 25]"
17,"[65, 69, 48]"
18,"[65, 69, 54]"
17,"[65, 69, 17]"
17,"[65, 69, 0]"
17,"[65, 69, 29]"
16,"[65, 69, 6]"
16,"[65, 69, 12]"
19,"[65, 35]"
18,"[65, 35, 58]"
19,"[65, 35, 70]"
17,"[65, 35, 69]"
